layout,tile_count,total_cells,capacity,score_min,score_max
NewLayout_L15.json,14,72,24,19.54,29.74
NewLayout_L15.json,15,72,24,22.62,31.94
NewLayout_L15.json,16,72,24,26.02,32.73
NewLayout_L15.json,17,72,24,27.24,34.89
NewLayout_L15.json,18,72,24,28.41,35.81
NewLayout_L15.json,19,72,24,30.99,37.11
NewLayout_L15.json,20,72,24,34.92,39.12
NewLayout_L15.json,21,72,24,32.66,39.49
NewLayout_L15.json,22,72,24,35.92,40.49
NewLayout_L15.json,23,72,24,37.99,43.24
NewLayout_L15.json,24,72,24,38.51,44.34
NewLayout_L16.json,2,63,21,3.18,3.18
NewLayout_L16.json,3,63,21,3.18,3.49
NewLayout_L16.json,4,63,21,3.18,4.12
NewLayout_L16.json,5,63,21,3.18,5.2
NewLayout_L16.json,6,63,21,3.54,4.96
NewLayout_L16.json,7,63,21,3.18,6.83
NewLayout_L16.json,8,63,21,4.2,7.59
NewLayout_L16.json,9,63,21,4.19,9.95
NewLayout_L16.json,10,63,21,6.06,10.64
NewLayout_L16.json,11,63,21,8.31,13.93
NewLayout_L16.json,12,63,21,9.81,18.7
NewLayout_L16.json,13,63,21,10.05,18.9
NewLayout_L16.json,14,63,21,11.78,18.13
NewLayout_L16.json,15,63,21,16.71,24.56
NewLayout_L16.json,16,63,21,14.23,26.06
NewLayout_L16.json,17,63,21,14.84,30.76
NewLayout_L16.json,18,63,21,20.53,30.75
NewLayout_L16.json,19,63,21,24.13,32.3
NewLayout_L16.json,20,63,21,21.68,36.26
NewLayout_L16.json,21,63,21,30.68,38.15
NewLayout_L17.json,2,60,20,19.9,19.9
NewLayout_L17.json,3,60,20,19.9,20.09
NewLayout_L17.json,4,60,20,19.9,21.63
NewLayout_L17.json,5,60,20,19.9,22.18
NewLayout_L17.json,6,60,20,19.9,22.75
NewLayout_L17.json,7,60,20,20.66,26.14
NewLayout_L17.json,8,60,20,20.83,27.69
NewLayout_L17.json,9,60,20,22.63,27.85
NewLayout_L17.json,10,60,20,24.82,29.77
NewLayout_L17.json,11,60,20,22.34,29.99
NewLayout_L17.json,12,60,20,27.63,33.76
NewLayout_L17.json,13,60,20,30.67,34.63
NewLayout_L17.json,14,60,20,30.19,35.55
NewLayout_L17.json,15,60,20,29.44,37.45
NewLayout_L17.json,16,60,20,32.38,38.72
NewLayout_L17.json,17,60,20,29.63,40.38
NewLayout_L17.json,18,60,20,36.69,41.47
NewLayout_L17.json,19,60,20,40.92,43.5
NewLayout_L17.json,20,60,20,41.47,45.04
NewLayout_L18.json,2,69,23,6.37,6.37
NewLayout_L18.json,3,69,23,6.37,6.37
NewLayout_L18.json,4,69,23,6.37,6.37
NewLayout_L18.json,5,69,23,6.37,6.93
NewLayout_L18.json,6,69,23,6.37,8.34
NewLayout_L18.json,7,69,23,6.37,11.58
NewLayout_L18.json,8,69,23,6.37,12.42
NewLayout_L18.json,9,69,23,6.37,17.28
NewLayout_L18.json,10,69,23,6.37,20.23
NewLayout_L18.json,11,69,23,6.37,22.07
NewLayout_L18.json,12,69,23,6.37,24.06
NewLayout_L18.json,13,69,23,12.15,28.4
NewLayout_L18.json,14,69,23,19.72,27.32
NewLayout_L18.json,15,69,23,13.12,28.94
NewLayout_L18.json,16,69,23,24.07,33.69
NewLayout_L18.json,17,69,23,26.8,33.05
NewLayout_L18.json,18,69,23,24.82,38.92
NewLayout_L18.json,19,69,23,22.29,40.84
NewLayout_L18.json,20,69,23,32.5,43.65
NewLayout_L18.json,21,69,23,34.47,45.49
NewLayout_L18.json,22,69,23,37.62,46.62
NewLayout_L18.json,23,69,23,40.8,50.3
NewLayout_L19.json,2,63,21,13.2,13.2
NewLayout_L19.json,3,63,21,13.2,13.93
NewLayout_L19.json,4,63,21,13.2,15.76
NewLayout_L19.json,5,63,21,13.2,15.56
NewLayout_L19.json,6,63,21,13.2,16.08
NewLayout_L19.json,7,63,21,13.2,15.38
NewLayout_L19.json,8,63,21,13.2,18.6
NewLayout_L19.json,9,63,21,13.6,17.41
NewLayout_L19.json,10,63,21,13.75,21.79
NewLayout_L19.json,11,63,21,14.73,20.45
NewLayout_L19.json,12,63,21,14.02,24.83
NewLayout_L19.json,13,63,21,14.27,25.14
NewLayout_L19.json,14,63,21,24.82,27.12
NewLayout_L19.json,15,63,21,22.7,28.35
NewLayout_L19.json,16,63,21,24.9,30.94
NewLayout_L19.json,17,63,21,26.33,31.29
NewLayout_L19.json,18,63,21,27.14,30.92
NewLayout_L19.json,19,63,21,29.52,33.57
NewLayout_L19.json,20,63,21,33.45,34.32
NewLayout_L19.json,21,63,21,33.4,37.04
NewLayout_L20.json,2,72,24,18.88,18.88
NewLayout_L20.json,3,72,24,18.88,18.88
NewLayout_L20.json,4,72,24,18.88,23.6
NewLayout_L20.json,5,72,24,18.88,26.11
NewLayout_L20.json,6,72,24,18.88,30.43
NewLayout_L20.json,7,72,24,18.88,38.28
NewLayout_L20.json,8,72,24,22.6,40.73
NewLayout_L20.json,9,72,24,33.32,46.97
NewLayout_L20.json,10,72,24,35.67,52.79
NewLayout_L20.json,11,72,24,35.26,54.15
NewLayout_L20.json,12,72,24,43.4,60.95
NewLayout_L20.json,13,72,24,52.95,65.16
NewLayout_L20.json,14,72,24,45.36,69.5
NewLayout_L20.json,15,72,24,66.86,78.14
NewLayout_L20.json,16,72,24,67.33,79.93
NewLayout_L20.json,17,72,24,66.91,84.55
NewLayout_L20.json,18,72,24,77.33,91.83
NewLayout_L20.json,19,72,24,73.47,93.21
NewLayout_L20.json,20,72,24,76.18,101.3
NewLayout_L20.json,21,72,24,84.38,102.58
NewLayout_L20.json,22,72,24,94.68,107.48
NewLayout_L20.json,23,72,24,90.38,112.4
NewLayout_L20.json,24,72,24,103.75,118.88
NewLayout_L21.json,2,66,22,23.14,23.14
NewLayout_L21.json,3,66,22,23.14,25.94
NewLayout_L21.json,4,66,22,23.14,28.98
NewLayout_L21.json,5,66,22,23.14,30.82
NewLayout_L21.json,6,66,22,23.14,32.71
NewLayout_L21.json,7,66,22,23.79,35.84
NewLayout_L21.json,8,66,22,28.46,39.37
NewLayout_L21.json,9,66,22,31.24,41.51
NewLayout_L21.json,10,66,22,31.54,49.14
NewLayout_L21.json,11,66,22,36.94,54.95
NewLayout_L21.json,12,66,22,49.39,54.99
NewLayout_L21.json,13,66,22,46.4,58.75
NewLayout_L21.json,14,66,22,53.74,64.42
NewLayout_L21.json,15,66,22,60.07,66.3
NewLayout_L21.json,16,66,22,56.99,72.92
NewLayout_L21.json,17,66,22,62.05,73.14
NewLayout_L21.json,18,66,22,68.45,81.42
NewLayout_L21.json,19,66,22,66.38,81.99
NewLayout_L21.json,20,66,22,74.97,85.3
NewLayout_L21.json,21,66,22,82.87,89.7
NewLayout_L21.json,22,66,22,74.34,93.27
NewLayout_L22.json,2,72,24,16.13,16.13
NewLayout_L22.json,3,72,24,16.13,16.13
NewLayout_L22.json,4,72,24,16.13,16.13
NewLayout_L22.json,5,72,24,16.13,16.24
NewLayout_L22.json,6,72,24,16.13,16.58
NewLayout_L22.json,7,72,24,16.13,16.92
NewLayout_L22.json,8,72,24,16.13,17.9
NewLayout_L22.json,9,72,24,16.13,17.16
NewLayout_L22.json,10,72,24,16.13,18.17
NewLayout_L22.json,11,72,24,17.02,21.16
NewLayout_L22.json,12,72,24,17.26,23.37
NewLayout_L22.json,13,72,24,17.12,26.9
NewLayout_L22.json,14,72,24,18.37,28.53
NewLayout_L22.json,15,72,24,21.1,27.38
NewLayout_L22.json,16,72,24,20.36,29.7
NewLayout_L22.json,17,72,24,24.6,31.8
NewLayout_L22.json,18,72,24,28.1,32.2
NewLayout_L22.json,19,72,24,27.3,33.92
NewLayout_L22.json,20,72,24,26.83,35.0
NewLayout_L22.json,21,72,24,28.65,38.63
NewLayout_L22.json,22,72,24,30.8,38.47
NewLayout_L22.json,23,72,24,30.65,39.97
NewLayout_L22.json,24,72,24,34.03,41.07
NewLayout_L23.json,2,72,24,15.96,15.96
NewLayout_L23.json,3,72,24,15.96,15.96
NewLayout_L23.json,4,72,24,15.96,15.96
NewLayout_L23.json,5,72,24,15.96,20.08
NewLayout_L23.json,6,72,24,15.96,24.31
NewLayout_L23.json,7,72,24,15.96,25.96
NewLayout_L23.json,8,72,24,17.94,34.41
NewLayout_L23.json,9,72,24,17.48,36.04
NewLayout_L23.json,10,72,24,15.96,39.23
NewLayout_L23.json,11,72,24,20.62,41.82
NewLayout_L23.json,12,72,24,32.39,46.12
NewLayout_L23.json,13,72,24,40.66,49.74
NewLayout_L23.json,14,72,24,33.46,52.51
NewLayout_L23.json,15,72,24,46.36,56.23
NewLayout_L23.json,16,72,24,45.84,59.07
NewLayout_L23.json,17,72,24,47.12,61.82
NewLayout_L23.json,18,72,24,53.76,66.14
NewLayout_L23.json,19,72,24,54.14,71.83
NewLayout_L23.json,20,72,24,62.48,71.58
NewLayout_L23.json,21,72,24,66.62,76.43
NewLayout_L23.json,22,72,24,65.97,78.22
NewLayout_L23.json,23,72,24,74.31,82.36
NewLayout_L23.json,24,72,24,71.46,84.32
NewLayout_L24.json,2,69,23,19.04,19.04
NewLayout_L24.json,3,69,23,19.04,24.6
NewLayout_L24.json,4,69,23,19.04,31.88
NewLayout_L24.json,5,69,23,19.04,21.72
NewLayout_L24.json,6,69,23,20.3,33.71
NewLayout_L24.json,7,69,23,25.17,33.35
NewLayout_L24.json,8,69,23,26.35,36.88
NewLayout_L24.json,9,69,23,34.54,40.15
NewLayout_L24.json,10,69,23,33.32,43.74
NewLayout_L24.json,11,69,23,38.14,50.94
NewLayout_L24.json,12,69,23,43.76,50.68
NewLayout_L24.json,13,69,23,43.31,57.14
NewLayout_L24.json,14,69,23,50.92,56.48
NewLayout_L24.json,15,69,23,47.34,61.89
NewLayout_L24.json,16,69,23,58.38,70.49
NewLayout_L24.json,17,69,23,60.93,67.84
NewLayout_L24.json,18,69,23,61.03,78.23
NewLayout_L24.json,19,69,23,63.08,82.45
NewLayout_L24.json,20,69,23,75.06,83.06
NewLayout_L24.json,21,69,23,80.51,85.29
NewLayout_L24.json,22,69,23,78.99,91.96
NewLayout_L24.json,23,69,23,84.14,91.84
NewLayout_L25.json,2,75,25,16.18,16.18
NewLayout_L25.json,3,75,25,16.18,20.58
NewLayout_L25.json,4,75,25,16.18,23.41
NewLayout_L25.json,5,75,25,16.65,26.19
NewLayout_L25.json,6,75,25,18.0,28.9
NewLayout_L25.json,7,75,25,21.16,33.3
NewLayout_L25.json,8,75,25,26.27,38.61
NewLayout_L25.json,9,75,25,32.22,43.86
NewLayout_L25.json,10,75,25,32.31,45.7
NewLayout_L25.json,11,75,25,36.6,48.33
NewLayout_L25.json,12,75,25,30.67,53.71
NewLayout_L25.json,13,75,25,45.93,56.64
NewLayout_L25.json,14,75,25,50.78,61.6
NewLayout_L25.json,15,75,25,39.82,67.85
NewLayout_L25.json,16,75,25,55.06,69.73
NewLayout_L25.json,17,75,25,62.53,74.7
NewLayout_L25.json,18,75,25,66.32,81.1
NewLayout_L25.json,19,75,25,72.07,84.27
NewLayout_L25.json,20,75,25,77.1,89.3
NewLayout_L25.json,21,75,25,79.33,88.96
NewLayout_L25.json,22,75,25,84.32,94.58
NewLayout_L25.json,23,75,25,79.27,99.82
NewLayout_L25.json,24,75,25,88.88,99.08
NewLayout_L25.json,25,75,25,97.25,104.48
NewLayout_L26.json,2,54,18,2.06,6.4
NewLayout_L26.json,3,54,18,2.06,9.1
NewLayout_L26.json,4,54,18,2.06,12.79
NewLayout_L26.json,5,54,18,8.53,16.69
NewLayout_L26.json,6,54,18,10.64,18.41
NewLayout_L26.json,7,54,18,16.79,22.24
NewLayout_L26.json,8,54,18,19.56,26.56
NewLayout_L26.json,9,54,18,20.94,29.09
NewLayout_L26.json,10,54,18,31.14,32.26
NewLayout_L26.json,11,54,18,28.04,35.86
NewLayout_L26.json,12,54,18,30.45,39.99
NewLayout_L26.json,13,54,18,40.71,43.19
NewLayout_L26.json,14,54,18,41.76,47.84
NewLayout_L26.json,15,54,18,45.82,49.66
NewLayout_L26.json,16,54,18,43.32,52.24
NewLayout_L26.json,17,54,18,53.04,58.59
NewLayout_L26.json,18,54,18,54.72,61.46
NewLayout_L27.json,2,69,23,17.6,17.65
NewLayout_L27.json,3,69,23,17.6,18.66
NewLayout_L27.json,4,69,23,17.6,19.47
NewLayout_L27.json,5,69,23,17.6,20.06
NewLayout_L27.json,6,69,23,17.6,19.84
NewLayout_L27.json,7,69,23,17.6,22.49
NewLayout_L27.json,8,69,23,18.6,24.54
NewLayout_L27.json,9,69,23,20.17,24.79
NewLayout_L27.json,10,69,23,19.44,25.07
NewLayout_L27.json,11,69,23,18.95,30.01
NewLayout_L27.json,12,69,23,25.3,32.01
NewLayout_L27.json,13,69,23,30.98,32.56
NewLayout_L27.json,14,69,23,27.59,34.73
NewLayout_L27.json,15,69,23,25.11,35.63
NewLayout_L27.json,16,69,23,31.35,37.36
NewLayout_L27.json,17,69,23,31.81,38.52
NewLayout_L27.json,18,69,23,33.7,41.43
NewLayout_L27.json,19,69,23,33.61,42.16
NewLayout_L27.json,20,69,23,40.24,44.91
NewLayout_L27.json,21,69,23,39.61,46.41
NewLayout_L27.json,22,69,23,37.78,48.26
NewLayout_L27.json,23,69,23,46.13,50.16
NewLayout_L28.json,2,54,18,1.5,1.5
NewLayout_L28.json,3,54,18,1.5,1.5
NewLayout_L28.json,4,54,18,1.5,3.79
NewLayout_L28.json,5,54,18,1.5,3.17
NewLayout_L28.json,6,54,18,1.5,4.11
NewLayout_L28.json,7,54,18,1.5,7.46
NewLayout_L28.json,8,54,18,1.5,10.22
NewLayout_L28.json,9,54,18,4.56,12.38
NewLayout_L28.json,10,54,18,4.58,14.95
NewLayout_L28.json,11,54,18,12.28,17.68
NewLayout_L28.json,12,54,18,7.73,18.32
NewLayout_L28.json,13,54,18,7.05,23.05
NewLayout_L28.json,14,54,18,16.37,22.0
NewLayout_L28.json,15,54,18,15.25,27.02
NewLayout_L28.json,16,54,18,19.75,27.88
NewLayout_L28.json,17,54,18,19.3,29.57
NewLayout_L28.json,18,54,18,25.5,31.63
NewLayout_L29.json,2,72,24,15.12,15.12
NewLayout_L29.json,3,72,24,15.12,15.12
NewLayout_L29.json,4,72,24,15.12,15.12
NewLayout_L29.json,5,72,24,15.12,17.9
NewLayout_L29.json,6,72,24,15.12,18.01
NewLayout_L29.json,7,72,24,15.12,18.05
NewLayout_L29.json,8,72,24,15.12,19.7
NewLayout_L29.json,9,72,24,15.12,18.37
NewLayout_L29.json,10,72,24,15.12,20.89
NewLayout_L29.json,11,72,24,15.12,25.43
NewLayout_L29.json,12,72,24,15.12,28.95
NewLayout_L29.json,13,72,24,20.36,30.5
NewLayout_L29.json,14,72,24,20.96,32.77
NewLayout_L29.json,15,72,24,27.3,32.28
NewLayout_L29.json,16,72,24,26.03,34.18
NewLayout_L29.json,17,72,24,24.12,35.72
NewLayout_L29.json,18,72,24,33.67,36.67
NewLayout_L29.json,19,72,24,34.92,39.28
NewLayout_L29.json,20,72,24,37.32,40.37
NewLayout_L29.json,21,72,24,39.98,44.47
NewLayout_L29.json,22,72,24,39.74,43.88
NewLayout_L29.json,23,72,24,41.47,46.38
NewLayout_L29.json,24,72,24,40.95,47.75
NewLayout_L3.json,2,48,16,0.31,0.31
NewLayout_L3.json,3,48,16,0.31,0.31
NewLayout_L3.json,4,48,16,0.31,0.65
NewLayout_L3.json,5,48,16,0.31,0.31
NewLayout_L3.json,6,48,16,0.31,0.31
NewLayout_L3.json,7,48,16,0.31,1.03
NewLayout_L3.json,8,48,16,0.31,0.31
NewLayout_L3.json,9,48,16,0.31,1.9
NewLayout_L3.json,10,48,16,0.31,2.77
NewLayout_L3.json,11,48,16,0.31,3.36
NewLayout_L3.json,12,48,16,0.31,2.76
NewLayout_L3.json,13,48,16,0.31,7.26
NewLayout_L3.json,14,48,16,3.16,7.48
NewLayout_L3.json,15,48,16,0.31,8.3
NewLayout_L3.json,16,48,16,0.31,10.35
NewLayout_L30.json,2,69,23,13.28,13.28
NewLayout_L30.json,3,69,23,13.28,15.4
NewLayout_L30.json,4,69,23,13.28,17.62
NewLayout_L30.json,5,69,23,13.28,17.01
NewLayout_L30.json,6,69,23,13.28,18.96
NewLayout_L30.json,7,69,23,13.28,24.35
NewLayout_L30.json,8,69,23,13.28,25.13
NewLayout_L30.json,9,69,23,21.43,30.53
NewLayout_L30.json,10,69,23,19.13,34.67
NewLayout_L30.json,11,69,23,29.29,39.28
NewLayout_L30.json,12,69,23,28.43,40.82
NewLayout_L30.json,13,69,23,28.54,44.18
NewLayout_L30.json,14,69,23,35.81,47.24
NewLayout_L30.json,15,69,23,36.41,50.11
NewLayout_L30.json,16,69,23,39.19,53.18
NewLayout_L30.json,17,69,23,44.09,57.03
NewLayout_L30.json,18,69,23,47.63,59.49
NewLayout_L30.json,19,69,23,49.03,60.96
NewLayout_L30.json,20,69,23,53.14,66.52
NewLayout_L30.json,21,69,23,56.66,69.43
NewLayout_L30.json,22,69,23,60.34,73.64
NewLayout_L30.json,23,69,23,62.88,75.21
NewLayout_L31.json,2,60,20,10.08,10.08
NewLayout_L31.json,3,60,20,10.08,12.81
NewLayout_L31.json,4,60,20,10.08,18.0
NewLayout_L31.json,5,60,20,10.08,21.58
NewLayout_L31.json,6,60,20,10.08,25.16
NewLayout_L31.json,7,60,20,13.32,27.2
NewLayout_L31.json,8,60,20,16.17,31.57
NewLayout_L31.json,9,60,20,23.76,34.06
NewLayout_L31.json,10,60,20,28.96,38.9
NewLayout_L31.json,11,60,20,34.74,40.83
NewLayout_L31.json,12,60,20,37.58,43.75
NewLayout_L31.json,13,60,20,35.6,48.55
NewLayout_L31.json,14,60,20,40.81,52.73
NewLayout_L31.json,15,60,20,49.06,54.73
NewLayout_L31.json,16,60,20,45.16,58.3
NewLayout_L31.json,17,60,20,54.71,63.93
NewLayout_L31.json,18,60,20,54.05,67.27
NewLayout_L31.json,19,60,20,57.68,67.06
NewLayout_L31.json,20,60,20,60.95,69.75
NewLayout_L32.json,2,69,23,21.89,21.95
NewLayout_L32.json,3,69,23,21.89,22.18
NewLayout_L32.json,4,69,23,21.89,22.7
NewLayout_L32.json,5,69,23,21.89,22.84
NewLayout_L32.json,6,69,23,21.94,26.14
NewLayout_L32.json,7,69,23,22.19,28.69
NewLayout_L32.json,8,69,23,22.5,31.42
NewLayout_L32.json,9,69,23,23.55,33.26
NewLayout_L32.json,10,69,23,24.29,35.27
NewLayout_L32.json,11,69,23,32.23,37.59
NewLayout_L32.json,12,69,23,30.34,37.79
NewLayout_L32.json,13,69,23,33.86,40.62
NewLayout_L32.json,14,69,23,37.76,41.89
NewLayout_L32.json,15,69,23,37.49,43.06
NewLayout_L32.json,16,69,23,40.99,46.61
NewLayout_L32.json,17,69,23,41.04,45.82
NewLayout_L32.json,18,69,23,45.37,48.01
NewLayout_L32.json,19,69,23,46.21,51.91
NewLayout_L32.json,20,69,23,49.67,50.82
NewLayout_L32.json,21,69,23,48.42,53.34
NewLayout_L32.json,22,69,23,52.07,56.64
NewLayout_L32.json,23,69,23,54.79,58.12
NewLayout_L33.json,2,75,25,9.04,9.04
NewLayout_L33.json,3,75,25,9.04,9.04
NewLayout_L33.json,4,75,25,9.04,9.04
NewLayout_L33.json,5,75,25,9.04,9.04
NewLayout_L33.json,6,75,25,9.04,9.04
NewLayout_L33.json,7,75,25,9.04,9.04
NewLayout_L33.json,8,75,25,9.04,9.7
NewLayout_L33.json,9,75,25,9.04,9.04
NewLayout_L33.json,10,75,25,9.04,10.79
NewLayout_L33.json,11,75,25,9.04,12.77
NewLayout_L33.json,12,75,25,9.04,17.16
NewLayout_L33.json,13,75,25,9.04,17.81
NewLayout_L33.json,14,75,25,11.38,17.53
NewLayout_L33.json,15,75,25,9.89,21.59
NewLayout_L33.json,16,75,25,18.11,24.18
NewLayout_L33.json,17,75,25,14.24,25.54
NewLayout_L33.json,18,75,25,14.54,27.34
NewLayout_L33.json,19,75,25,21.64,29.39
NewLayout_L33.json,20,75,25,24.64,29.82
NewLayout_L33.json,21,75,25,23.34,32.36
NewLayout_L33.json,22,75,25,28.66,36.98
NewLayout_L33.json,23,75,25,29.67,35.46
NewLayout_L33.json,24,75,25,28.51,36.73
NewLayout_L33.json,25,75,25,28.54,39.24
NewLayout_L34.json,2,60,20,1.5,1.5
NewLayout_L34.json,3,60,20,1.5,6.78
NewLayout_L34.json,4,60,20,1.5,8.39
NewLayout_L34.json,5,60,20,1.5,12.26
NewLayout_L34.json,6,60,20,1.5,14.22
NewLayout_L34.json,7,60,20,10.15,15.57
NewLayout_L34.json,8,60,20,15.26,18.46
NewLayout_L34.json,9,60,20,20.07,20.28
NewLayout_L34.json,10,60,20,21.89,23.53
NewLayout_L34.json,11,60,20,24.2,26.52
NewLayout_L34.json,12,60,20,20.02,28.49
NewLayout_L34.json,13,60,20,28.63,32.99
NewLayout_L34.json,14,60,20,32.04,35.25
NewLayout_L34.json,15,60,20,35.43,36.94
NewLayout_L34.json,16,60,20,35.6,40.8
NewLayout_L34.json,17,60,20,36.18,42.15
NewLayout_L34.json,18,60,20,41.43,43.14
NewLayout_L34.json,19,60,20,44.48,48.9
NewLayout_L34.json,20,60,20,46.43,51.5
NewLayout_L35.json,2,66,22,16.99,17.08
NewLayout_L35.json,3,66,22,16.99,17.52
NewLayout_L35.json,4,66,22,16.99,18.7
NewLayout_L35.json,5,66,22,16.99,19.68
NewLayout_L35.json,6,66,22,17.61,19.17
NewLayout_L35.json,7,66,22,17.89,21.63
NewLayout_L35.json,8,66,22,18.01,24.71
NewLayout_L35.json,9,66,22,18.5,25.81
NewLayout_L35.json,10,66,22,19.5,28.2
NewLayout_L35.json,11,66,22,24.81,28.96
NewLayout_L35.json,12,66,22,23.87,31.12
NewLayout_L35.json,13,66,22,27.5,31.42
NewLayout_L35.json,14,66,22,31.44,35.15
NewLayout_L35.json,15,66,22,27.57,35.27
NewLayout_L35.json,16,66,22,34.51,37.55
NewLayout_L35.json,17,66,22,32.51,38.58
NewLayout_L35.json,18,66,22,36.14,40.44
NewLayout_L35.json,19,66,22,35.45,41.74
NewLayout_L35.json,20,66,22,41.2,44.12
NewLayout_L35.json,21,66,22,39.72,45.47
NewLayout_L35.json,22,66,22,43.42,47.22
NewLayout_L36.json,2,72,24,5.53,5.53
NewLayout_L36.json,3,72,24,5.53,5.53
NewLayout_L36.json,4,72,24,5.53,5.53
NewLayout_L36.json,5,72,24,5.53,5.53
NewLayout_L36.json,6,72,24,5.53,5.53
NewLayout_L36.json,7,72,24,5.53,5.9
NewLayout_L36.json,8,72,24,5.53,11.17
NewLayout_L36.json,9,72,24,5.53,12.01
NewLayout_L36.json,10,72,24,5.53,11.29
NewLayout_L36.json,11,72,24,5.53,15.48
NewLayout_L36.json,12,72,24,5.53,17.35
NewLayout_L36.json,13,72,24,5.53,16.87
NewLayout_L36.json,14,72,24,5.53,18.83
NewLayout_L36.json,15,72,24,10.48,21.3
NewLayout_L36.json,16,72,24,12.85,25.69
NewLayout_L36.json,17,72,24,16.97,23.75
NewLayout_L36.json,18,72,24,20.42,27.07
NewLayout_L36.json,19,72,24,18.92,30.75
NewLayout_L36.json,20,72,24,22.43,30.9
NewLayout_L36.json,21,72,24,26.36,32.47
NewLayout_L36.json,22,72,24,25.57,34.65
NewLayout_L36.json,23,72,24,27.0,36.42
NewLayout_L36.json,24,72,24,28.93,39.27
NewLayout_L37.json,2,69,23,17.6,17.64
NewLayout_L37.json,3,69,23,17.6,17.7
NewLayout_L37.json,4,69,23,17.6,18.24
NewLayout_L37.json,5,69,23,17.6,18.51
NewLayout_L37.json,6,69,23,17.6,18.7
NewLayout_L37.json,7,69,23,18.17,22.55
NewLayout_L37.json,8,69,23,19.23,20.76
NewLayout_L37.json,9,69,23,19.34,24.64
NewLayout_L37.json,10,69,23,22.01,27.06
NewLayout_L37.json,11,69,23,23.67,31.48
NewLayout_L37.json,12,69,23,22.51,31.85
NewLayout_L37.json,13,69,23,28.16,32.33
NewLayout_L37.json,14,69,23,33.31,35.99
NewLayout_L37.json,15,69,23,30.17,37.0
NewLayout_L37.json,16,69,23,36.26,38.73
NewLayout_L37.json,17,69,23,33.25,38.38
NewLayout_L37.json,18,69,23,37.61,42.18
NewLayout_L37.json,19,69,23,34.0,41.9
NewLayout_L37.json,20,69,23,38.96,44.56
NewLayout_L37.json,21,69,23,41.66,46.83
NewLayout_L37.json,22,69,23,44.63,47.85
NewLayout_L37.json,23,69,23,43.1,49.7
NewLayout_L38.json,2,78,26,24.1,24.1
NewLayout_L38.json,3,78,26,24.1,24.1
NewLayout_L38.json,4,78,26,24.1,24.1
NewLayout_L38.json,5,78,26,24.1,24.41
NewLayout_L38.json,6,78,26,24.1,28.26
NewLayout_L38.json,7,78,26,24.1,28.43
NewLayout_L38.json,8,78,26,24.1,29.15
NewLayout_L38.json,9,78,26,25.8,31.98
NewLayout_L38.json,10,78,26,24.86,35.11
NewLayout_L38.json,11,78,26,27.41,40.89
NewLayout_L38.json,12,78,26,32.92,39.51
NewLayout_L38.json,13,78,26,34.08,49.22
NewLayout_L38.json,14,78,26,34.8,46.57
NewLayout_L38.json,15,78,26,37.21,51.13
NewLayout_L38.json,16,78,26,44.23,54.68
NewLayout_L38.json,17,78,26,45.92,65.27
NewLayout_L38.json,18,78,26,53.42,61.53
NewLayout_L38.json,19,78,26,57.42,62.57
NewLayout_L38.json,20,78,26,52.9,67.22
NewLayout_L38.json,21,78,26,57.75,70.9
NewLayout_L38.json,22,78,26,65.48,72.65
NewLayout_L38.json,23,78,26,62.75,79.92
NewLayout_L38.json,24,78,26,67.25,82.57
NewLayout_L38.json,25,78,26,71.18,88.28
NewLayout_L39.json,2,60,20,12.46,12.46
NewLayout_L39.json,3,60,20,12.46,12.66
NewLayout_L39.json,4,60,20,12.46,12.46
NewLayout_L39.json,5,60,20,12.46,12.81
NewLayout_L39.json,6,60,20,12.46,12.98
NewLayout_L39.json,7,60,20,12.46,17.03
NewLayout_L39.json,8,60,20,12.46,22.07
NewLayout_L39.json,9,60,20,12.46,23.79
NewLayout_L39.json,10,60,20,12.46,27.16
NewLayout_L39.json,11,60,20,12.46,30.13
NewLayout_L39.json,12,60,20,14.53,34.14
NewLayout_L39.json,13,60,20,20.34,36.84
NewLayout_L39.json,14,60,20,23.04,36.14
NewLayout_L39.json,15,60,20,25.11,40.94
NewLayout_L39.json,16,60,20,31.83,41.19
NewLayout_L39.json,17,60,20,31.93,44.04
NewLayout_L39.json,18,60,20,35.49,47.93
NewLayout_L39.json,19,60,20,39.48,50.23
NewLayout_L39.json,20,60,20,38.73,54.19
NewLayout_L4.json,2,63,21,9.48,9.48
NewLayout_L4.json,3,63,21,9.48,9.48
NewLayout_L4.json,4,63,21,9.48,9.48
NewLayout_L4.json,5,63,21,9.48,9.48
NewLayout_L4.json,6,63,21,9.48,9.48
NewLayout_L4.json,7,63,21,9.48,9.48
NewLayout_L4.json,8,63,21,9.48,9.48
NewLayout_L4.json,9,63,21,9.48,10.55
NewLayout_L4.json,10,63,21,9.48,11.08
NewLayout_L4.json,11,63,21,9.48,10.83
NewLayout_L4.json,12,63,21,9.48,11.78
NewLayout_L4.json,13,63,21,9.48,13.83
NewLayout_L4.json,14,63,21,9.48,17.96
NewLayout_L4.json,15,63,21,12.21,19.68
NewLayout_L4.json,16,63,21,12.04,17.83
NewLayout_L4.json,17,63,21,12.12,20.74
NewLayout_L4.json,18,63,21,16.73,23.48
NewLayout_L4.json,19,63,21,17.94,25.73
NewLayout_L4.json,20,63,21,18.03,25.28
NewLayout_L4.json,21,63,21,18.38,29.68
NewLayout_L40.json,2,72,24,12.7,12.7
NewLayout_L40.json,3,72,24,12.7,12.78
